"";"sub";"cond";"item";"seq";"start_time";"end_time";"duration_ms"
"2940";43;1;55;16;3484971;3489696;4725
"3022";43;3;33;17;3493543;3498612;5069
"3222";43;3;81;18;3503956;3509237;5281
"3341";43;3;93;19;3511751;3517062;5311
"3441";43;1;27;20;3520012;3523828;3816
"3622";43;1;91;21;3533136;3537269;4133
"3741";43;1;15;22;3539280;3543286;4006
"3942";43;3;9;23;3550108;3554868;4760
"4142";43;1;95;24;3561670;3565868;4198
"4240";43;3;57;25;3567938;3573593;5655
"4323";43;3;41;26;3579590;3584734;5144
"4439";43;3;49;27;3587344;3592528;5184
"4523";43;3;73;28;3594823;3600842;6019
"4640";43;3;61;29;3603516;3608183;4667
"4742";43;3;97;30;3610430;3615242;4812
"4823";43;3;53;31;3621100;3627249;6149
"4939";43;1;99;32;3655845;3660005;4160
"5042";43;1;51;33;3662419;3667289;4870
"5142";43;3;85;34;3669661;3677339;7678
"5242";43;3;37;35;3679673;3686680;7007
"5422";43;1;87;36;3692798;3697013;4215
"5540";43;3;29;37;3699338;3705879;6541
"5723";43;3;1;38;3711098;3717196;6098
"5923";43;1;71;39;3723975;3728017;4042
"6039";43;3;45;40;3731036;3736187;5151
"6123";43;1;3;41;3738445;3743878;5433
"6322";43;1;7;42;3750001;3754564;4563
"6541";43;1;35;43;3760552;3765153;4601
"6742";43;1;47;44;3770574;3774277;3703
"6841";43;3;77;45;3776557;3780910;4353
"6942";43;3;25;46;3783615;3788918;5303
"7123";43;3;17;47;3793585;3798993;5408
"7340";43;1;39;48;3804452;3808534;4082
"7542";43;1;19;49;3813104;3816736;3632
"7740";43;1;23;50;3822964;3826617;3653
"7940";43;4;98;51;3833280;3837209;3929
"8040";43;2;84;52;3839711;3844416;4705
"8142";43;4;82;53;3846503;3850753;4250
"8241";43;4;10;54;3856747;3862524;5777
"8441";43;2;92;55;3868261;3872524;4263
"8524";43;2;36;56;3877618;3881439;3821
"8721";43;4;38;57;3886641;3890731;4090
"8921";43;2;8;58;3895790;3899821;4031
"9138";43;4;54;59;3905213;3909055;3842
"9241";43;2;20;60;3911978;3914838;2860
"9442";43;2;48;61;3921083;3924494;3411
"9542";43;2;56;62;3926808;3929599;2791
