"";"sub";"item";"cond";"seq";"dependnum";"start";"end";"duration_ms";"correctresp";"subresp";"accuracy"
"2279";57;32;4;39;1;3752121;3754711;2590;0;0;1
"2280";57;14;2;40;1;3761690;3763754;2064;1;1;1
"2281";58;9;2;1;1;1235615;1238647;3032;1;1;1
"2282";58;35;4;2;1;1257840;1260962;3122;0;0;1
"2283";58;37;2;3;1;1268369;1270963;2594;0;0;1
"2284";58;7;4;4;1;1279105;1282163;3058;1;1;1
"2285";58;19;4;5;1;1298064;1300838;2774;1;1;1
"2286";58;23;4;6;1;1335838;1338426;2588;0;0;1
"2287";58;39;4;7;1;1344505;1347577;3072;0;0;1
"2288";58;1;2;8;1;1356650;1359575;2925;1;1;1
"2289";58;15;4;9;1;1379638;1382566;2928;1;1;1
"2290";58;11;4;10;1;1428728;1431257;2529;1;1;1
"2291";58;25;2;11;1;1440456;1442797;2341;0;0;1
"2292";58;33;2;12;1;1460575;1463005;2430;0;0;1
"2293";58;17;2;13;1;1503351;1505878;2527;1;1;1
"2294";58;5;2;14;1;1517216;1519612;2396;1;1;1
"2295";58;3;4;15;1;1526663;1529654;2991;1;1;1
"2296";58;27;4;16;1;1537007;1539180;2173;0;0;1
"2297";58;21;2;17;1;1545545;1547962;2417;0;0;1
"2298";58;29;2;18;1;1598668;1601242;2574;0;0;1
"2299";58;31;4;19;1;1635188;1637350;2162;0;0;1
"2300";58;13;2;20;1;1782642;1785756;3114;1;1;1
"2301";58;12;1;21;1;1834218;1837211;2993;1;1;1
"2302";58;6;3;22;1;1843558;1845559;2001;1;1;1
"2303";58;32;1;23;1;1852763;1855395;2632;0;0;1
"2304";58;22;3;24;1;1864607;1866768;2161;0;0;1
"2305";58;14;3;25;1;1897439;1900052;2613;1;1;1
"2306";58;34;3;26;1;1926988;1929216;2228;0;0;1
"2307";58;28;1;27;1;2044359;2047645;3286;0;0;1
"2308";58;16;1;28;1;2065931;2068346;2415;1;1;1
"2309";58;10;3;29;1;2077848;2081577;3729;1;0;0
"2310";58;38;3;30;1;2177987;2180392;2405;0;0;1
"2311";58;30;3;31;1;2197585;2200432;2847;0;0;1
"2312";58;2;3;32;1;2208197;2210815;2618;1;1;1
"2313";58;4;1;33;1;2231369;2234197;2828;1;1;1
"2314";58;8;1;34;1;2240757;2243264;2507;1;1;1
"2315";58;36;1;35;1;2250197;2253313;3116;0;0;1
"2316";58;26;3;36;1;2277614;2279722;2108;0;0;1
"2317";58;18;3;37;1;2286803;2289130;2327;1;1;1
"2318";58;40;1;38;1;2295337;2297148;1811;0;0;1
"2319";58;20;1;39;1;2304050;2306272;2222;1;1;1
"2320";58;24;1;40;1;2312633;2314419;1786;0;0;1
"2321";59;11;1;1;1;3439094;3442882;3788;1;1;1
"2322";59;5;3;2;1;3452803;3458491;5688;1;1;1
"2323";59;31;1;3;1;3469413;3472291;2878;0;0;1
"2324";59;21;3;4;1;3484602;3487734;3132;0;0;1
"2325";59;13;3;5;1;3521784;3525536;3752;1;1;1
"2326";59;33;3;6;1;3563131;3565730;2599;0;0;1
"2327";59;27;1;7;1;3596764;3599325;2561;0;0;1
"2328";59;15;1;8;1;3613089;3616293;3204;1;1;1
"2329";59;9;3;9;1;3625304;3628193;2889;1;1;1
"2330";59;37;3;10;1;3734492;3737854;3362;0;0;1
"2331";59;29;3;11;1;3753218;3756079;2861;0;0;1
"2332";59;1;3;12;1;3764857;3768904;4047;1;1;1
"2333";59;3;1;13;1;3794214;3798289;4075;1;1;1
"2334";59;7;1;14;1;3808608;3812274;3666;1;1;1
"2335";59;35;1;15;1;3822014;3825411;3397;0;0;1
"2336";59;25;3;16;1;3860870;3863965;3095;0;0;1
"2337";59;17;3;17;1;3878734;3881735;3001;1;1;1
"2338";59;39;1;18;1;3997784;4000834;3050;0;0;1
"2339";59;19;1;19;1;4012497;4015186;2689;1;1;1
"2340";59;23;1;20;1;4029878;4032278;2400;0;0;1
"2341";59;10;4;21;1;4266747;4270470;3723;1;0;0
"2342";59;36;2;22;1;4289729;4292645;2916;0;0;1
"2343";59;38;4;23;1;4301954;4304514;2560;0;0;1
"2344";59;8;2;24;1;4312457;4315327;2870;1;1;1
"2345";59;20;2;25;1;4330215;4334927;4712;1;1;1
"2346";59;24;2;26;1;4366656;4370052;3396;0;0;1
"2347";59;40;2;27;1;4377422;4379904;2482;0;0;1
"2348";59;2;4;28;1;4388055;4391507;3452;1;1;1
"2349";59;16;2;29;1;4421224;4424142;2918;1;1;1
"2350";59;12;2;30;1;4496888;4499788;2900;1;1;1
"2351";59;26;4;31;1;4508283;4511618;3335;0;0;1
"2352";59;34;4;32;1;4526895;4529851;2956;0;0;1
"2353";59;18;4;33;1;4568425;4571246;2821;1;1;1
"2354";59;6;4;34;1;4588091;4590785;2694;1;1;1
"2355";59;4;2;35;1;4598133;4600801;2668;1;1;1
"2356";59;28;2;36;1;4610839;4614551;3712;0;0;1
"2357";59;22;4;37;1;4622902;4625603;2701;0;0;1
"2358";59;30;4;38;1;4690221;4693527;3306;0;0;1
"2359";59;32;2;39;1;4728515;4731699;3184;0;0;1
"2360";59;14;4;40;1;4742792;4745436;2644;1;1;1
"2361";60;9;4;1;1;3423463;3425888;2425;1;1;1
"2362";60;35;2;2;1;3441994;3445130;3136;0;0;1
"2363";60;37;4;3;1;3456070;3458798;2728;0;0;1
"2364";60;7;2;4;1;3467149;3470081;2932;1;1;1
"2365";60;19;2;5;1;3580514;3582789;2275;1;1;1
"2366";60;23;2;6;1;3610141;3612373;2232;0;0;1
"2367";60;39;2;7;1;3619004;3621799;2795;0;0;1
"2368";60;1;4;8;1;3631814;3635152;3338;1;1;1
"2369";60;15;2;9;1;3653362;3656368;3006;1;1;1
"2370";60;11;2;10;1;3724630;3727237;2607;1;1;1
"2371";60;25;4;11;1;3735228;3738510;3282;0;0;1
"2372";60;33;4;12;1;3754067;3756338;2271;0;0;1
"2373";60;17;4;13;1;3794467;3796938;2471;1;1;1
"2374";60;5;4;14;1;3814369;3816723;2354;1;1;1
"2375";60;3;2;15;1;3823689;3825806;2117;1;1;1
"2376";60;27;2;16;1;3832383;3834845;2462;0;0;1
"2377";60;21;4;17;1;3845359;3848210;2851;0;0;1
"2378";60;29;4;18;1;3908703;3911330;2627;0;0;1
"2379";60;31;2;19;1;4098098;4100811;2713;0;0;1
"2380";60;13;4;20;1;4108150;4110086;1936;1;1;1
"2381";60;12;3;21;1;4215504;4218095;2591;1;1;1
"2382";60;6;1;22;1;4225263;4227374;2111;1;1;1
"2383";60;32;3;23;1;4237690;4240521;2831;0;0;1
"2384";60;22;1;24;1;4246794;4249585;2791;0;0;1
"2385";60;14;1;25;1;4287741;4289979;2238;1;1;1
"2386";60;34;1;26;1;4330429;4333414;2985;0;0;1
"2387";60;28;3;27;1;4360698;4363344;2646;0;0;1
"2388";60;16;3;28;1;4388656;4391891;3235;1;1;1
"2389";60;10;1;29;1;4428088;4430621;2533;1;0;0
"2390";60;38;1;30;1;4584061;4586584;2523;0;0;1
"2391";60;30;1;31;1;4600986;4603377;2391;0;0;1
"2392";60;2;1;32;1;4609226;4612129;2903;1;1;1
"2393";60;4;3;33;1;4636413;4639266;2853;1;1;1
"2394";60;8;3;34;1;4647510;4649899;2389;1;1;1
"2395";60;36;3;35;1;4656982;4661006;4024;0;0;1
"2396";60;26;1;36;1;4685773;4688289;2516;0;0;1
"2397";60;18;1;37;1;4695982;4698823;2841;1;1;1
"2398";60;40;3;38;1;4706074;4708216;2142;0;0;1
"2399";60;20;3;39;1;4719649;4722353;2704;1;1;1
"2400";60;24;3;40;1;4730109;4732505;2396;0;0;1
"2401";61;11;3;1;1;2344591;2348174;3583;1;1;1
"2402";61;5;1;2;1;2356752;2359589;2837;1;1;1
"2403";61;31;3;3;1;2371250;2373639;2389;0;0;1
"2404";61;21;1;4;1;2383664;2388331;4667;0;0;1
"2405";61;13;1;5;1;2423491;2426938;3447;1;1;1
"2406";61;33;1;6;1;2471589;2474093;2504;0;0;1
"2407";61;27;3;7;1;2504184;2507409;3225;0;1;0
"2408";61;15;3;8;1;2529825;2534275;4450;1;0;0
"2409";61;9;1;9;1;2544592;2547391;2799;1;1;1
"2410";61;37;1;10;1;2661683;2665378;3695;0;0;1
"2411";61;29;1;11;1;2695791;2698919;3128;0;0;1
"2412";61;1;1;12;1;2706743;2710853;4110;1;1;1
"2413";61;3;3;13;1;2743312;2746817;3505;1;1;1
"2414";61;7;3;14;1;2756090;2760275;4185;1;1;1
"2415";61;35;3;15;1;2771931;2775058;3127;0;0;1
"2416";61;25;1;16;1;2801582;2805507;3925;0;0;1
"2417";61;17;1;17;1;2813611;2815939;2328;1;1;1
"2418";61;39;3;18;1;2825828;2828257;2429;0;0;1
"2419";61;19;3;19;1;2838783;2841389;2606;1;1;1
"2420";61;23;3;20;1;2855016;2857464;2448;0;0;1
"2421";61;10;2;21;1;2889901;2893312;3411;1;1;1
"2422";61;36;4;22;1;2961310;2965076;3766;0;0;1
"2423";61;38;2;23;1;2973288;2978050;4762;0;0;1
"2424";61;8;4;24;1;2996017;2998876;2859;1;1;1
"2425";61;20;4;25;1;3014120;3016216;2096;1;1;1
"2426";61;24;4;26;1;3059067;3061966;2899;0;0;1
"2427";61;40;4;27;1;3071647;3073931;2284;0;0;1
"2428";61;2;2;28;1;3082727;3086598;3871;1;1;1
"2429";61;16;4;29;1;3139895;3143105;3210;1;1;1
"2430";61;12;4;30;1;3187076;3190854;3778;1;1;1
"2431";61;26;2;31;1;3201002;3203737;2735;0;0;1
"2432";61;34;2;32;1;3219412;3222110;2698;0;0;1
"2433";61;18;2;33;1;3263447;3266217;2770;1;1;1
"2434";61;6;2;34;1;3286293;3288834;2541;1;1;1
"2435";61;4;4;35;1;3297978;3300899;2921;1;1;1
"2436";61;28;4;36;1;3310195;3314390;4195;0;0;1
"2437";61;22;2;37;1;3319636;3322633;2997;0;0;1
"2438";61;30;2;38;1;3376045;3379805;3760;0;0;1
"2439";61;32;4;39;1;3413173;3415828;2655;0;0;1
"2440";61;14;2;40;1;3424780;3427229;2449;1;1;1
"2441";62;9;2;1;1;798733;800806;2073;1;1;1
"2442";62;35;4;2;1;813723;815831;2108;0;0;1
"2443";62;37;2;3;1;823380;825955;2575;0;0;1
"2444";62;7;4;4;1;831680;834638;2958;1;1;1
"2445";62;19;4;5;1;847462;850328;2866;1;1;1
"2446";62;23;4;6;1;875817;877678;1861;0;0;1
"2447";62;39;4;7;1;883820;886553;2733;0;0;1
"2448";62;1;2;8;1;893738;896343;2605;1;1;1
"2449";62;15;4;9;1;915304;917485;2181;1;1;1
"2450";62;11;4;10;1;955814;958375;2561;1;1;1
"2451";62;25;2;11;1;965291;967158;1867;0;0;1
"2452";62;33;2;12;1;978851;980716;1865;0;0;1
"2453";62;17;2;13;1;1019576;1022397;2821;1;1;1
"2454";62;5;2;14;1;1034973;1037156;2183;1;1;1
"2455";62;3;4;15;1;1044625;1047388;2763;1;1;1
"2456";62;27;4;16;1;1054388;1056580;2192;0;0;1
"2457";62;21;2;17;1;1061665;1063746;2081;0;0;1
"2458";62;29;2;18;1;1111119;1113311;2192;0;0;1
"2459";62;31;4;19;1;1170267;1172184;1917;0;0;1
"2460";62;13;2;20;1;1177795;1180458;2663;1;1;1
"2461";62;12;1;21;1;1219349;1221831;2482;1;1;1
"2462";62;6;3;22;1;1229731;1232158;2427;1;1;1
"2463";62;32;1;23;1;1239625;1242031;2406;0;0;1
"2464";62;22;3;24;1;1251334;1254615;3281;0;0;1
"2465";62;14;3;25;1;1283868;1286438;2570;1;1;1
"2466";62;34;3;26;1;1597979;1600221;2242;0;0;1
"2467";62;28;1;27;1;1620076;1622394;2318;0;0;1
"2468";62;16;1;28;1;1637562;1640036;2474;1;1;1
"2469";62;10;3;29;1;1646579;1649419;2840;1;1;1
"2470";62;38;3;30;1;1725284;1727798;2514;0;0;1
"2471";62;30;3;31;1;1740203;1742214;2011;0;0;1
"2472";62;2;3;32;1;1749159;1752291;3132;1;1;1
"2473";62;4;1;33;1;1771108;1773938;2830;1;1;1
"2474";62;8;1;34;1;1780150;1782756;2606;1;1;1
"2475";62;36;1;35;1;1789048;1791089;2041;0;0;1
"2476";62;26;3;36;1;1811080;1813629;2549;0;0;1
"2477";62;18;3;37;1;1819933;1823311;3378;1;1;1
"2478";62;40;1;38;1;1830131;1832045;1914;0;0;1
"2479";62;20;1;39;1;1838264;1840529;2265;1;1;1
"2480";62;24;1;40;1;1846633;1848895;2262;0;0;1
"2481";63;11;1;1;1;1261088;1264756;3668;1;1;1
"2482";63;5;3;2;1;1276118;1280613;4495;1;1;1
"2483";63;31;1;3;1;1291107;1293933;2826;0;0;1
"2484";63;21;3;4;1;1305149;1308430;3281;0;0;1
"2485";63;13;3;5;1;1344205;1346889;2684;1;1;1
"2486";63;33;3;6;1;1379019;1381547;2528;0;0;1
"2487";63;27;1;7;1;1410351;1412910;2559;0;0;1
"2488";63;15;1;8;1;1427640;1430694;3054;1;1;1
"2489";63;9;3;9;1;1439736;1442687;2951;1;1;1
"2490";63;37;3;10;1;1611594;1614532;2938;0;0;1
"2491";63;29;3;11;1;1629452;1631885;2433;0;0;1
"2492";63;1;3;12;1;1639113;1641885;2772;1;1;1
"2493";63;3;1;13;1;1661660;1664266;2606;1;1;1
"2494";63;7;1;14;1;1673157;1677031;3874;1;1;1
"2495";63;35;1;15;1;1684661;1688959;4298;0;1;0
"2496";63;25;3;16;1;1714218;1717066;2848;0;0;1
"2497";63;17;3;17;1;1725930;1728874;2944;1;1;1
"2498";63;39;1;18;1;1736187;1738837;2650;0;0;1
"2499";63;19;1;19;1;1749132;1751900;2768;1;1;1
"2500";63;23;1;20;1;1759302;1761396;2094;0;0;1
"2501";63;10;4;21;1;1793336;1796567;3231;1;1;1
"2502";63;36;2;22;1;1816316;1819308;2992;0;0;1
"2503";63;38;4;23;1;1831526;1834994;3468;0;0;1
"2504";63;8;2;24;1;1845397;1847660;2263;1;1;1
"2505";63;20;2;25;1;1865274;1871365;6091;1;1;1
"2506";63;24;2;26;1;1907073;1909824;2751;0;0;1
"2507";63;40;2;27;1;1916212;1918724;2512;0;0;1
"2508";63;2;4;28;1;1927239;1930656;3417;1;1;1
"2509";63;16;2;29;1;2000176;2003379;3203;1;1;1
"2510";63;12;2;30;1;2045112;2048912;3800;1;1;1
"2511";63;26;4;31;1;2055567;2058042;2475;0;0;1
"2512";63;34;4;32;1;2073767;2077115;3348;0;0;1
"2513";63;18;4;33;1;2112720;2116029;3309;1;1;1
"2514";63;6;4;34;1;2131099;2134144;3045;1;1;1
"2515";63;4;2;35;1;2139961;2143041;3080;1;1;1
"2516";63;28;2;36;1;2152910;2157128;4218;0;0;1
"2517";63;22;4;37;1;2166771;2169601;2830;0;0;1
"2518";63;30;4;38;1;2225341;2228805;3464;0;0;1
"2519";63;32;2;39;1;2264227;2270839;6612;0;0;1
"2520";63;14;4;40;1;2280194;2283376;3182;1;1;1
"2521";64;9;4;1;1;1666950;1669646;2696;1;1;1
"2522";64;35;2;2;1;1684312;1687022;2710;0;0;1
"2523";64;37;4;3;1;1694015;1696730;2715;0;0;1
"2524";64;7;2;4;1;1702133;1706155;4022;1;1;1
"2525";64;19;2;5;1;1718645;1721038;2393;1;1;1
"2526";64;23;2;6;1;1745921;1748171;2250;0;0;1
"2527";64;39;2;7;1;1755841;1758603;2762;0;0;1
"2528";64;1;4;8;1;1766326;1770277;3951;1;1;1
"2529";64;15;2;9;1;1791418;1794143;2725;1;1;1
"2530";64;11;2;10;1;1872445;1874850;2405;1;1;1
"2531";64;25;4;11;1;1881735;1884239;2504;0;0;1
"2532";64;33;4;12;1;1901146;1903280;2134;0;0;1
"2533";64;17;4;13;1;1937762;1939762;2000;1;1;1
"2534";64;5;4;14;1;1954835;1957829;2994;1;1;1
"2535";64;3;2;15;1;1964664;1967319;2655;1;1;1
"2536";64;27;2;16;1;1974898;1977294;2396;0;0;1
"2537";64;21;4;17;1;1985786;1989695;3909;0;1;0
"2538";64;29;4;18;1;2046650;2048808;2158;0;0;1
"2539";64;31;2;19;1;2168452;2170979;2527;0;0;1
"2540";64;13;4;20;1;2181256;2183521;2265;1;1;1
"2541";64;12;3;21;1;2260917;2265827;4910;1;0;0
"2542";64;6;1;22;1;2272714;2276276;3562;1;1;1
"2543";64;32;3;23;1;2282007;2285117;3110;0;0;1
"2544";64;22;1;24;1;2292207;2295426;3219;0;0;1
"2545";64;14;1;25;1;2327368;2329998;2630;1;1;1
"2546";64;34;1;26;1;2362811;2365539;2728;0;0;1
"2547";64;28;3;27;1;2385442;2388257;2815;0;0;1
"2548";64;16;3;28;1;2405380;2408604;3224;1;1;1
"2549";64;10;1;29;1;2416294;2418562;2268;1;1;1
"2550";64;38;1;30;1;2494602;2497136;2534;0;0;1
"2551";64;30;1;31;1;2517424;2521551;4127;0;0;1
"2552";64;2;1;32;1;2527204;2530283;3079;1;1;1
"2553";64;4;3;33;1;2554296;2557026;2730;1;1;1
"2554";64;8;3;34;1;2563453;2566157;2704;1;1;1
"2555";64;36;3;35;1;2574309;2577215;2906;0;0;1
"2556";64;26;1;36;1;2597396;2600364;2968;0;0;1
"2557";64;18;1;37;1;2606868;2609431;2563;1;1;1
"2558";64;40;3;38;1;2616961;2620080;3119;0;0;1
"2559";64;20;3;39;1;2628753;2630748;1995;1;1;1
"2560";64;24;3;40;1;2639500;2642980;3480;0;0;1
