"","sub","item","cond","seq","SFIX","EFIX","xPos","yPos","fix_num","fix_dur","sacc_dur","line","word","char_trial","char_line","prevChar","nextChar","prevX","nextX","prevY","prev_max_char_line","regress","wordID","land_pos","sacc_len","outsideText","max_char_line","Rtn_sweep","Rtn_sweep_type","LandStartLet","LandStartVA","undersweep_prob","launchDistLet","launchDistVA","launchSite","launchSiteVA"
"2662",2,57,2,34,3610337,3610515,196.9,643.9,12,178,43,2,NA,NA,NA,30,NA,663.8,175.9,542.6,40,NA,NA,NA,NA,1,37,1,"undersweep",NA,-0.0763031989219125,1,NA,11.4922463150455,10,4.33697537098097
"2723",2,3,4,36,3632851,3632997,201.3,657.4,25,146,15,2,14,68,1,65,5,1237.9,269.4,526.9,67,0,"music",1,64,0,49,1,"accurate",1,0.0319981156769314,0,64,25.5148051620821,2,0.839335188141037
"2748",2,27,4,37,3645771,3646049,192.6,645.8,17,278,68,2,NA,NA,NA,59,9,1142.7,328,513.8,65,NA,NA,NA,NA,1,63,1,"accurate",NA,-0.182143120007146,0,NA,23.3856997728094,6,2.39493588874261
"2777",2,21,2,38,3659874,3660079,210.2,637.5,12,205,47,2,9,42,1,37,NA,777,157.2,528.7,41,0,"was",1,36,0,39,1,"undersweep",1,0.251062138388228,1,36,13.951178435142,4,1.94450087575197
"2814",2,75,4,39,3675358,3675578,184.2,662.5,13,220,47,2,NA,NA,NA,34,8,736.9,317.7,541.6,67,NA,NA,NA,NA,1,67,1,"accurate",NA,-0.388900175150394,0,NA,13.6041219497229,33,13.1709166913276
"2842",2,73,2,40,3684540,3684709,195.8,648.1,12,169,46,2,NA,NA,NA,32,NA,696.7,162.2,538.5,40,NA,NA,NA,NA,1,62,1,"undersweep",NA,-0.103378527571623,1,NA,12.3291201096729,8,3.52717690500325
"2871",2,87,4,41,3698772,3698895,217.5,665.7,15,123,63,2,12,67,2,59,NA,1138.4,167.2,515.9,65,0,"piano",2,57,0,39,1,"undersweep",2,0.430743864881765,1,57,22.6669728668353,6,2.50077580982784
"2887",2,45,2,42,3706134,3706303,190.5,673.7,8,169,45,2,NA,NA,NA,30,4,677.6,249.3,540.9,40,NA,NA,NA,NA,1,35,1,"accurate",NA,-0.233832383792958,0,NA,11.9894478047947,10,3.99730306610278
"2909",2,63,4,43,3715903,3716042,229.6,650.4,17,139,56,2,15,68,2,47,NA,937,151.6,531.3,66,0,"their",2,45,0,60,1,"undersweep",2,0.728572480028585,1,45,17.4118977152777,19,7.85184530841617
"2929",2,41,2,44,3724036,3724231,188.3,658.4,12,195,47,2,NA,NA,NA,35,NA,751.6,143.4,530.8,40,NA,NA,NA,NA,1,42,1,"undersweep",NA,-0.28798304109238,1,NA,13.8650296621656,5,2.17587186603131
"2951",2,29,2,45,3731463,3731681,189.6,645.9,13,218,48,2,NA,NA,NA,36,6,767.4,295.3,524.8,41,NA,NA,NA,NA,1,68,1,"accurate",NA,-0.255984925415449,0,NA,14.2219317216391,5,2.18079465305854
"2978",2,69,2,46,3743222,3743480,200.9,655.3,13,258,47,2,10,41,1,34,7,735.5,308.6,538,40,0,"after",1,33,0,63,1,"accurate",1,0.0221525416224909,0,33,13.1586097237595,6,2.57215622172254
"3006",2,49,2,47,3753191,3753355,184.4,645.8,9,164,46,2,NA,NA,NA,33,NA,718,160,534.6,41,NA,NA,NA,NA,1,45,1,"undersweep",NA,-0.383977388123173,1,NA,13.1339957886234,8,3.39672304878192
"3021",2,89,2,48,3814347,3814525,147.6,648.7,8,178,52,2,NA,NA,NA,37,2,775.7,225.7,509,40,NA,NA,NA,NA,1,39,1,"accurate",NA,-1.28977020113168,0,NA,15.4600126589849,3,1.58267602925128
"3049",2,31,4,49,3824620,3824756,154.4,672,18,136,71,2,NA,NA,NA,65,2,1233.7,222,508.7,66,NA,NA,NA,NA,1,69,1,"accurate",NA,-1.1223954422062,0,NA,26.5658201923936,1,0.548890753535048
"3067",2,13,2,50,3835640,3835858,176.4,651.9,9,218,46,2,NA,NA,NA,31,NA,679.7,148,520.1,41,NA,NA,NA,NA,1,46,1,"undersweep",NA,-0.58088886921198,1,NA,12.3881935539996,10,4.33943676449458
"3090",2,64,1,51,3880788,3881084,204.9,618.2,13,296,46,2,9,54,1,42,9,695.7,304.9,521.6,53,0,"after",1,41,0,66,1,"accurate",1,0.120608282166894,0,41,12.0805193647983,11,3.45333509959495
"3121",2,80,1,52,3890623,3890847,214.4,615.2,23,224,48,2,12,56,2,49,10,776.8,313.8,523.9,54,0,"inside",2,47,0,57,1,"accurate",2,0.354440665959852,0,47,13.8428771205431,5,1.75251218169038
"3142",2,44,1,53,3898560,3898725,190,602.7,12,165,18,2,NA,NA,NA,3,9,234.3,303.5,555.9,53,NA,NA,NA,NA,1,37,1,"accurate",NA,-0.246139351361009,0,NA,1.09039732652927,50,14.8102047713919
"3160",2,68,1,54,3906123,3906330,194.3,606.2,12,207,52,2,NA,NA,NA,49,7,783.7,280.4,525,54,NA,NA,NA,NA,1,46,1,"accurate",NA,-0.140299430275775,0,NA,14.5074533692178,5,1.58267602925128
"3183",2,70,3,55,3915068,3915240,212.9,603.1,15,172,67,2,16,90,2,87,NA,1240.8,180.8,530.5,88,0,"than",2,85,0,62,1,"undersweep",2,0.317519763255701,1,85,25.3006639263981,1,0.374131814068734
"3205",2,12,1,56,3924070,3924229,195.8,613.6,11,159,51,2,NA,NA,NA,50,NA,794.8,172.3,524.3,55,NA,NA,NA,NA,1,46,1,"undersweep",NA,-0.103378527571623,1,NA,14.7437471465244,5,1.60482857087378
"3227",2,6,3,57,3935614,3935865,209,615.3,12,251,65,2,16,88,1,78,13,1131,343.5,531.4,87,0,"because",1,77,0,53,1,"accurate",1,0.221525416224908,0,77,22.694048195485,9,2.7813746703794
"3241",2,32,1,58,3945357,3945511,246.7,607.8,9,154,48,2,12,59,4,52,NA,817.9,172.9,511.6,55,0,"spent",4,48,0,46,1,"undersweep",4,1.14947077085591,1,48,14.0594797497408,3,1.03624666922985
"3280",2,22,3,59,3960852,3961009,239.7,602.7,23,157,65,2,20,93,4,87,NA,1235.5,181.7,534.4,89,0,"to",0,83,0,36,1,"undersweep",4,0.977173224903203,1,83,24.5105566085292,2,0.799952891923278
"3298",2,60,1,60,3971879,3972381,195.1,617.1,14,502,51,2,NA,NA,NA,49,11,783.8,323.2,526.7,55,NA,NA,NA,NA,1,38,1,"accurate",NA,-0.120608282166894,0,NA,14.4902236146226,6,1.87558185737089
"3325",2,90,3,61,3981788,3981922,260.5,595.8,23,134,61,2,16,94,6,78,NA,1131.8,175.7,526.3,88,0,"the",0,72,0,53,1,"undersweep",6,1.4891430757341,1,72,21.4461216840847,10,3.05705074390373
"3354",2,66,3,62,3991447,3991612,216,596.6,16,165,71,2,17,90,2,88,NA,1245.4,177.5,533.6,88,0,"only",2,86,0,66,1,"undersweep",2,0.393822962177614,1,86,25.3375848291022,0,0.260907712442667
"3389",2,14,3,63,4002433,4002601,230.6,621.6,22,168,68,2,18,90,3,NA,NA,1257.7,175.7,535.8,87,0,"who",3,NA,0,56,1,"undersweep",3,0.753186415164686,1,NA,25.2809727782892,NA,-0.337210911364583
"3408",2,76,1,64,4012878,4013047,252.1,616.3,12,169,45,2,4,60,5,51,NA,803.3,180,540.1,55,0,"the",2,46,0,36,1,"undersweep",5,1.28238602059085,1,46,13.5672010470188,4,1.39561012221692
"3429",2,84,1,65,4020404,4020636,213.8,615,13,232,49,2,13,57,2,49,6,778.6,267.8,530,55,0,"of",2,47,0,85,1,"accurate",2,0.339672304878192,0,47,13.9019505648698,6,2.00357432007861
"3453",2,56,1,66,4028714,4029067,187.8,612.6,12,353,52,2,NA,NA,NA,49,8,785.3,291.8,524.3,54,NA,NA,NA,NA,1,35,1,"accurate",NA,-0.30029000866043,0,NA,14.7068262438203,5,1.54329373303352
"3480",2,34,3,67,4038299,4038529,222.3,615,19,230,66,2,15,90,2,79,NA,1138.3,173.3,533.6,88,0,"who",2,77,0,55,1,"undersweep",2,0.548890753535049,1,77,22.5463645846684,9,2.89706016551907
"3520",2,82,3,68,4053828,4053966,215.7,598.4,27,138,67,2,14,89,2,85,NA,1217.6,184.8,530.1,87,0,"to",2,83,0,42,1,"undersweep",2,0.386438781636783,1,83,24.6607016128594,2,0.649807887593065
"3543",2,94,3,69,4062196,4062326,264.2,623.3,18,130,62,2,20,95,6,82,NA,1182.2,196.1,537.4,89,0,"running",3,76,0,50,1,"undersweep",6,1.58021463573767,1,76,22.5955924549406,7,2.11187563467745
"3563",2,28,1,70,4069318,4069715,209.4,614.4,9,397,59,2,11,55,1,48,13,767.6,348.5,527.2,54,0,"overseas,",1,47,0,70,1,"accurate",1,0.231370990279348,0,47,13.7394985929715,6,1.97896038494251
"3589",2,92,1,71,4081263,4081424,215.9,595,17,161,50,2,11,56,2,53,NA,832.8,188.2,524.6,54,0,"the",2,51,0,51,1,"undersweep",2,0.391361568664004,1,51,15.1843365854606,1,0.374131814068734
"3608",2,16,1,72,4088250,4088424,194,616.3,12,174,59,2,NA,NA,NA,51,4,809.7,236.3,531.3,54,NA,NA,NA,NA,1,75,1,"accurate",NA,-0.147683610816605,0,NA,15.1547998632973,3,0.942713715712661
"3638",2,10,3,73,4102402,4102647,199.9,606.3,21,245,67,2,18,90,1,88,8,1245.8,289.8,525.8,89,0,"near",1,87,0,45,1,"accurate",1,-0.00246139351360995,0,87,25.7437147588479,1,0.54642936002144
"3654",2,96,1,74,4113659,4113869,196.5,617.2,9,210,44,2,NA,NA,NA,42,6,692.3,269.3,526.1,55,NA,NA,NA,NA,1,45,1,"accurate",NA,-0.086148772976353,0,NA,12.2035890404788,13,4.12775692232411
"3682",2,58,3,75,4123030,4123326,210.1,618,22,296,66,2,14,89,1,79,16,1145,385.1,530.8,88,0,"that",1,78,0,45,1,"accurate",1,0.248600744874618,0,78,23.0115679587407,9,2.73214680010719
"3712",2,42,3,76,4133495,4133765,192.9,606,25,270,31,2,NA,NA,NA,16,12,389.3,343.1,544,89,NA,NA,NA,NA,1,41,1,"accurate",NA,-0.174758939466316,0,NA,4.83417686073021,73,21.6282648040918
"3742",2,50,3,77,4143173,4143312,240.8,602.9,27,139,74,2,18,91,4,82,NA,1177.5,180.5,530.8,87,0,"year",4,78,0,59,1,"undersweep",4,1.00424855355291,1,78,23.0558730419857,5,1.63682668655071
"3794",2,62,3,79,4162517,4162706,199.4,619,23,189,74,2,NA,NA,NA,82,10,1175.1,317.1,535.6,87,NA,NA,NA,NA,1,37,1,"accurate",NA,-0.0147683610816604,0,NA,24.0158165122936,5,1.69590013087735
"3814",2,98,3,80,4170646,4170829,217,615.7,14,183,67,2,16,91,2,82,NA,1179.2,189.5,533.3,89,0,"playing",2,80,0,36,1,"undersweep",2,0.418436897313714,1,80,23.6835283879562,7,2.18571744008575
"3845",2,54,3,81,4180390,4180811,205.7,626.6,21,421,78,2,16,89,1,78,NA,1129.1,185.3,519.5,88,0,"party",1,77,0,42,1,"undersweep",1,0.140299430275775,1,77,22.7285077046755,10,3.1235083687712
"3860",2,100,1,82,4186901,4187096,199.9,618.7,8,195,50,2,12,54,1,46,6,745.4,268.3,522.3,53,0,"served",1,45,0,52,1,"accurate",1,-0.00246139351360995,0,45,13.426901616743,7,2.23002252333074
"3884",2,52,1,83,4195723,4195961,190.1,619,13,238,58,2,NA,NA,NA,45,6,731.1,261.7,530.3,53,NA,NA,NA,NA,1,68,1,"accurate",NA,-0.243677957847399,0,NA,13.3161389086306,8,2.58200179577698
"3916",2,86,3,84,4206220,4206374,239.3,609.9,23,154,64,2,19,91,4,79,NA,1147.4,183.4,530,87,0,"stars",0,75,0,43,1,"undersweep",4,0.967327650848764,1,75,22.3519144970932,8,2.37770613414734
"3939",2,38,3,85,4214576,4214942,202.2,640.2,17,366,118,2,19,89,1,NA,NA,1261.2,165,542.3,88,0,"to",1,NA,0,49,1,"undersweep",1,0.0541506572994216,1,NA,26.0661573091308,NA,-0.127992462707726
"3954",2,88,1,86,4224555,4224711,216.6,617.2,9,156,47,2,10,55,2,48,NA,770.1,180.3,534.9,53,0,"hope",2,46,0,56,1,"undersweep",2,0.408591323259274,1,46,13.6238130978318,5,1.62205832546905
"3986",2,30,3,87,4235586,4235746,247,616,23,160,64,2,16,92,4,80,NA,1150.8,176,530.5,88,0,"during",4,76,0,40,1,"undersweep",4,1.15685495139674,1,76,22.2460745760079,8,2.58938597631781
"4015",2,2,3,88,4249478,4249643,217.8,607.6,22,165,67,2,15,91,2,87,NA,1234.5,175.7,528.2,89,0,"son",2,85,0,42,1,"undersweep",2,0.438128045422595,1,85,25.0249878528737,2,0.824566827059378
"4041",2,72,1,89,4263006,4263291,202.7,604.4,18,285,51,2,10,56,1,54,9,838.4,302.7,525.1,55,0,"fluently,",1,53,0,87,1,"accurate",1,0.066457624867472,0,53,15.6470785660193,1,0.531660998939779
"4076",2,46,3,90,4274745,4275142,187.2,615.6,17,397,66,2,NA,NA,NA,83,11,1189.5,327.3,530.5,88,NA,NA,NA,NA,1,51,1,"accurate",NA,-0.315058369742091,0,NA,24.6705471869139,5,1.63682668655071
"4092",2,4,1,91,4281391,4281674,225.1,601.3,9,283,45,2,12,57,3,44,NA,722.9,175.4,518.4,54,0,"they",0,41,0,40,1,"undersweep",3,0.617809771916131,1,41,12.252816910751,10,3.07920328552622
"4108",2,8,1,92,4291535,4291692,229.7,605.1,11,157,40,2,12,57,3,39,NA,667.2,188,528.4,54,0,"because",3,36,0,73,1,"undersweep",3,0.731033873542195,1,36,10.7685966220441,15,4.45019947260703
"4131",2,36,1,93,4303289,4303482,183.6,617.9,13,193,53,2,NA,NA,NA,52,3,819.6,227,529.4,55,NA,NA,NA,NA,1,52,1,"accurate",NA,-0.403668536232054,0,NA,15.6544627465601,3,0.994402979498474
"4149",2,48,1,94,4313623,4313768,237,599.4,11,145,42,2,13,59,4,49,NA,786.2,190.4,526.4,55,0,"that",4,45,0,54,1,"undersweep",4,0.910715600035731,1,45,13.5179731767466,6,1.81650841304424
"4174",2,78,3,95,4322544,4322694,285.8,604.5,18,150,63,2,17,95,8,NA,NA,1250.6,185.6,532.5,87,0,"in",1,NA,0,65,1,"undersweep",8,2.11187563467745,1,NA,23.7475246193101,NA,-0.162451971898263
"4201",2,26,3,96,4332436,4332565,266.8,597.9,15,129,65,2,20,95,6,NA,NA,1271.1,182.6,532.8,89,0,"our",0,NA,0,52,1,"undersweep",6,1.64421086709154,1,NA,24.7197750571861,NA,-0.0763031989219104
"4228",2,18,3,97,4343890,4344015,287.9,589.3,19,125,63,2,23,96,8,86,1,1227.9,202.8,527.9,88,0,"headed",4,78,0,47,1,"undersweep",8,2.16356489846326,1,78,23.1370990279348,2,0.691651577324432
"4243",2,40,1,98,4353422,4353572,235.4,600.9,10,150,49,2,11,58,3,51,NA,804.1,194.6,531.2,55,0,"from",3,48,0,32,1,"undersweep",3,0.87133330381797,1,48,13.9979449119006,4,1.37591897410804
"4261",2,20,1,99,4362960,4363141,207.1,621.2,13,181,49,2,9,54,1,50,7,788.1,279.9,540.6,53,0,"led",1,49,0,37,1,"accurate",1,0.174758939466316,0,49,14.3006963140746,3,1.17900749301923
"4282",2,24,1,100,4374682,4374964,211.2,626.1,15,282,45,2,11,55,1,44,7,723.6,277.4,545.4,54,0,"were",1,43,0,71,1,"accurate",1,0.275676073524329,0,43,12.6121803637381,10,3.06197353093095
"4299",3,63,1,1,6089836,6090044,172,599.1,6,208,51,2,NA,NA,NA,45,12,729.8,334.3,541.9,54,NA,NA,NA,NA,1,60,1,"accurate",NA,-0.689190183810824,0,NA,13.7296530189171,9,2.90936713308712
"4313",3,79,1,2,6096595,6097231,193.3,577.7,8,636,53,2,NA,NA,NA,48,9,766.9,298,538.5,54,NA,NA,NA,NA,1,40,1,"accurate",NA,-0.164913365411875,0,NA,14.1185531940674,6,1.99619013953778
"4329",3,43,1,3,6103336,6103628,195.9,579,12,292,50,2,NA,NA,NA,51,5,804.8,252.1,537.2,54,NA,NA,NA,NA,1,35,1,"accurate",NA,-0.100917134058013,0,NA,14.9874251043718,3,1.06332199787956
"4340",3,67,1,4,6109267,6109444,159.1,580.4,7,177,61,2,NA,NA,NA,49,7,777.9,276,539.2,55,NA,NA,NA,NA,1,49,1,"accurate",NA,-1.00670994706652,0,NA,15.2311030622192,6,2.02080407467388
"4358",3,69,3,5,6115679,6115793,218,582.9,13,114,74,2,17,90,2,86,NA,1219.8,178.2,538.1,88,0,"after",2,84,0,63,1,"undersweep",2,0.443050832449815,1,84,24.6582402193458,2,0.891024451926852
"4381",3,11,1,6,6123335,6123609,168.3,593.1,12,274,55,2,NA,NA,NA,34,4,600.1,242.9,549,54,NA,NA,NA,NA,1,34,1,"accurate",NA,-0.780261743814397,0,NA,10.6282971917683,20,6.1017945202394
"4403",3,5,3,7,6134422,6134542,247.2,585.3,16,120,74,2,16,92,4,78,NA,1134.7,168.9,527.9,88,0,"where",4,74,0,47,1,"undersweep",4,1.16177773842396,1,74,21.8448674332895,10,2.98567033200903
"4421",3,31,1,8,6145254,6145492,179.2,590.4,10,238,38,2,NA,NA,NA,21,16,449.5,390.4,542.1,53,NA,NA,NA,NA,1,69,1,"accurate",NA,-0.511969850830898,0,NA,6.65314666728806,32,9.51328593010298
"4438",3,21,3,9,6156406,6156650,167.6,588.8,12,244,80,2,NA,NA,NA,85,4,1209.3,246.2,524,89,NA,NA,NA,NA,1,39,1,"accurate",NA,-0.797491498409668,0,NA,25.6403362312763,4,1.44483799248912
"4451",3,59,1,10,6165804,6165999,161.5,580.8,8,195,53,2,NA,NA,NA,45,3,737.5,228.9,549.7,55,NA,NA,NA,NA,1,39,1,"accurate",NA,-0.947636502739883,0,NA,14.1776266383941,10,3.01520705417235
"4473",3,89,3,11,6173589,6173854,174.4,583.1,17,265,80,2,NA,NA,NA,84,5,1203.5,257.8,534.3,89,NA,NA,NA,NA,1,39,1,"accurate",NA,-0.630116739484182,0,NA,25.3302006485614,5,1.5875988162785
"4493",3,65,3,12,6180426,6180560,209,587.3,15,134,78,2,16,89,1,88,NA,1245.3,169.4,540,88,0,"his",1,87,0,57,1,"undersweep",1,0.221525416224908,1,87,25.5074209815413,0,0.26336910595628
"4519",3,13,3,13,6189564,6189870,177.9,588.8,14,306,75,2,NA,NA,NA,81,15,1160.9,367.5,535.3,89,NA,NA,NA,NA,1,46,1,"accurate",NA,-0.543967966507829,0,NA,24.1954982387871,8,2.6361524530764
"4534",3,75,1,14,6200339,6200535,163.4,585,12,196,25,2,NA,NA,NA,7,7,280,277.8,513.1,55,NA,NA,NA,NA,1,67,1,"accurate",NA,-0.900870025981291,0,NA,2.86998483686936,48,14.2760823789385
"4559",3,83,1,15,6208500,6208789,180.1,579.8,6,289,54,2,NA,NA,NA,49,11,775.8,330.2,544.1,53,NA,NA,NA,NA,1,36,1,"accurate",NA,-0.489817309208407,0,NA,14.6625211605753,4,1.48175889519327
"4571",3,55,1,16,6213843,6214053,176.1,583.1,7,210,60,2,NA,NA,NA,45,2,733,215.1,550,53,NA,NA,NA,NA,1,42,1,"accurate",NA,-0.58827304975281,0,NA,13.7075004772946,8,2.53523531901839
"4592",3,33,3,17,6220812,6220926,221.9,587.4,13,114,83,2,17,91,2,83,NA,1189.7,163.3,531.5,89,0,"pipe",2,81,0,45,1,"undersweep",2,0.539045179480609,1,81,23.8213664247184,6,1.9272711211567
"4630",3,93,3,19,6237526,6237698,199.3,601.6,15,172,18,2,NA,NA,NA,79,11,1143.9,330.7,543.3,89,NA,NA,NA,NA,1,43,1,"accurate",NA,-0.0172297545952703,0,NA,23.2503231295609,10,3.05458935039011
"4656",3,27,1,20,6246286,6246492,162.1,597.7,8,206,58,2,NA,NA,NA,49,5,782.2,258.5,552,55,NA,NA,NA,NA,1,63,1,"accurate",NA,-0.932868141658222,0,NA,15.2631011778961,6,1.91496415358865
"4676",3,91,1,21,6256785,6257295,173.4,601.4,8,510,55,2,NA,NA,NA,44,8,721.4,289.7,555.1,53,NA,NA,NA,NA,1,42,1,"accurate",NA,-0.654730674620282,0,NA,13.4884364545833,9,2.82075696659716
"4694",3,15,1,22,6263754,6263969,169.7,566.7,9,215,54,2,NA,NA,NA,43,6,706.8,261.7,539.1,53,NA,NA,NA,NA,1,47,1,"accurate",NA,-0.745802234623856,0,NA,13.2201445615998,10,3.18012041958423
"4709",3,9,3,23,6272832,6273039,170.4,580.6,12,207,74,2,NA,NA,NA,84,7,1195.8,275.3,527.5,88,NA,NA,NA,NA,1,39,1,"accurate",NA,-0.728572480028585,0,NA,25.2391290885578,4,1.48175889519327
"4719",3,95,1,24,6280677,6280912,172.5,574.3,7,235,54,2,NA,NA,NA,47,37,761.5,635,544.9,54,NA,NA,NA,NA,1,39,1,"accurate",NA,-0.676883216242773,0,NA,14.4976077951634,7,2.12910538927272
"4750",3,57,3,25,6291172,6291403,173.4,577.1,13,231,81,2,NA,NA,NA,82,11,1183.1,320.5,532.4,88,NA,NA,NA,NA,1,37,1,"accurate",NA,-0.654730674620282,0,NA,24.852690306921,6,1.79435587142175
"4780",3,49,3,27,6302948,6303068,207.3,580.5,12,120,81,2,17,89,1,81,NA,1160.4,176.9,536.9,88,0,"for",1,80,0,45,1,"undersweep",1,0.179681726493536,1,80,23.4595415782177,7,2.35309219901124
"4808",3,73,3,28,6313521,6313677,214.1,577.7,17,156,84,2,15,90,2,83,NA,1186.6,161.6,528.3,88,0,"her",2,81,0,62,1,"undersweep",2,0.347056485419022,1,81,23.9370519198581,5,1.7082070984454
"4826",3,61,3,29,6320608,6320877,185.9,593.9,11,269,80,2,NA,NA,NA,83,9,1183.5,305.9,533.9,88,NA,NA,NA,NA,1,44,1,"accurate",NA,-0.347056485419022,0,NA,24.5548616917742,5,1.78451029736731
"4850",3,97,3,30,6328931,6329057,249.6,579.3,11,126,75,2,16,93,5,81,NA,1171,184.3,531.5,88,0,"was",1,76,0,47,1,"undersweep",5,1.2208511827506,1,76,22.6792798344033,7,2.09218448656857
"4871",3,53,3,31,6337165,6337494,176.7,570.1,15,329,78,2,NA,NA,NA,80,9,1150.6,296.9,522.7,88,NA,NA,NA,NA,1,43,1,"accurate",NA,-0.57350468867115,0,NA,23.9715114290486,8,2.59430876334503
"4888",3,99,1,32,6343942,6344068,239.2,567.5,7,126,54,2,10,59,4,47,NA,762.1,177.6,536.4,55,0,"wine",4,43,0,38,1,"undersweep",4,0.964866257335153,1,43,12.8706266826671,8,2.40970424982427
"4900",3,51,1,33,6349403,6349529,210.9,569.6,7,126,45,2,12,56,1,45,NA,736.7,167.6,541,55,0,"is",1,44,0,63,1,"undersweep",1,0.268291892983499,1,44,12.9420070945618,10,3.03489820228123
"4923",3,85,3,34,6358241,6358525,201.2,576.1,13,284,78,2,15,90,1,NA,10,1276.8,315.3,525.3,89,0,"people",1,NA,0,59,1,"accurate",1,0.0295367221633207,0,NA,26.4747486323901,NA,-0.216602629197686
"4945",3,37,3,35,6366638,6366765,213.4,570.2,13,127,79,2,16,90,2,83,NA,1184.5,184.5,525.6,88,0,"could",2,81,0,49,1,"undersweep",2,0.329826730823752,1,81,23.9025924106675,5,1.75989636223121
"4960",3,87,1,36,6375769,6375994,159.2,584.1,7,225,60,2,NA,NA,NA,46,NA,742.9,198.1,550.4,53,NA,NA,NA,NA,1,39,1,"accurate",NA,-1.00424855355291,0,NA,14.3671539389421,7,2.29155736117099
"4977",3,29,3,37,6382712,6382988,186,579.6,11,276,80,2,NA,NA,NA,77,7,1121.3,277.5,533.4,87,NA,NA,NA,NA,1,68,1,"accurate",NA,-0.344595091905412,0,NA,23.0214135327951,10,3.02012984119958
"4994",3,1,3,38,6393469,6393592,272.3,631.5,9,123,78,2,16,94,7,84,NA,1196.8,189.6,534.5,87,0,"fans",1,77,0,63,1,"undersweep",7,1.77958751034009,1,77,22.7555830333252,3,1.16177773842396
"5012",3,71,1,39,6402889,6403106,165.3,572.4,7,217,58,2,NA,NA,NA,49,5,783.1,253.5,551.9,54,NA,NA,NA,NA,1,44,1,"accurate",NA,-0.854103549222699,0,NA,15.2064891270831,5,1.59744439033294
"5028",3,45,3,40,6409173,6409441,179.1,595.1,9,268,76,2,NA,NA,NA,80,17,1157.6,397.7,529.5,88,NA,NA,NA,NA,1,35,1,"accurate",NA,-0.514431244344508,0,NA,24.0847355306747,8,2.42201121739233
"5038",3,3,1,41,6414983,6415206,165.6,580.7,7,223,57,2,NA,NA,NA,49,4,775.6,237.1,540.3,55,NA,NA,NA,NA,1,49,1,"accurate",NA,-0.846719368681869,0,NA,15.0145004330215,6,2.07741612548691
"5050",3,7,1,42,6423344,6423673,191.5,586.7,8,329,54,2,NA,NA,NA,46,13,747.7,352.9,543.2,54,NA,NA,NA,NA,1,40,1,"accurate",NA,-0.209218448656857,0,NA,13.6902707226993,8,2.46877769415091
"5065",3,35,1,43,6433353,6433659,173,584.3,8,306,58,2,NA,NA,NA,47,6,760.8,262.3,542,54,NA,NA,NA,NA,1,51,1,"accurate",NA,-0.664576248674723,0,NA,14.4680710730001,7,2.146335143868
"5085",3,47,1,44,6443528,6443655,195,592.5,12,127,58,2,NA,NA,NA,46,NA,742.5,164.2,548,54,NA,NA,NA,NA,1,44,1,"undersweep",NA,-0.123069675680504,1,NA,13.4761294870152,8,2.59677015685864
"5104",3,77,3,45,6450466,6450696,184.7,588.2,11,230,78,2,NA,NA,NA,84,7,1207.2,275.2,535.8,88,NA,NA,NA,NA,1,47,1,"accurate",NA,-0.376593207582343,0,NA,25.1677486766631,4,1.20116003464172
"5121",3,25,3,46,6458107,6458261,188.9,577.9,11,154,78,2,NA,NA,NA,84,NA,1203.7,156.5,524.7,89,NA,NA,NA,NA,1,45,1,"undersweep",NA,-0.273214680010719,1,NA,24.9782213761151,5,1.58267602925128
"5143",3,17,3,47,6471948,6472109,192.8,582.5,12,161,15,2,NA,NA,NA,79,10,1141,311.1,533.6,89,NA,NA,NA,NA,1,61,1,"accurate",NA,-0.177220332979926,0,NA,23.3389332960508,10,3.12596976228481
"5163",3,39,1,48,6534761,6534987,213.2,554,9,226,23,2,12,56,2,NA,NA,83.5,183.3,554.2,54,0,"money",2,NA,0,45,1,"undersweep",2,0.324903943796531,1,NA,3.19242738715228,NA,18.8173534115491
"5191",3,19,1,49,6548441,6548625,144.2,547.8,14,184,14,2,NA,NA,NA,NA,10,68.4,313.1,560.2,54,NA,NA,NA,NA,1,43,1,"accurate",NA,-1.37345758059443,0,NA,1.86573628331644,NA,19.1890238321042
"5206",3,23,1,50,6616587,6616772,180.6,588.9,9,185,53,2,NA,NA,NA,50,9,789.4,298.3,534.3,54,NA,NA,NA,NA,1,46,1,"accurate",NA,-0.477510341640357,0,NA,14.9849637108582,4,1.44237659897551
"5225",3,98,4,51,6625788,6626083,192.5,623.3,11,295,80,2,NA,NA,NA,57,7,1104.9,310.4,521.2,67,NA,NA,NA,NA,1,36,1,"accurate",NA,-0.184604513520756,0,NA,22.4577544181784,10,4.11298856124245
"5239",3,84,2,52,6631844,6632030,194.4,590.8,7,186,52,2,NA,NA,NA,35,6,749.7,290.3,533.8,41,NA,NA,NA,NA,1,85,1,"accurate",NA,-0.137838036762165,0,NA,13.6681181810768,6,2.61646130496752
"5258",3,82,4,53,6638771,6638973,199.4,620.6,9,202,73,2,NA,NA,NA,59,2,1129.3,228.5,514.3,67,NA,NA,NA,NA,1,42,1,"accurate",NA,-0.0147683610816604,0,NA,22.8884982830602,8,3.51240854392159
"5278",3,10,4,54,6645997,6646194,179.2,602.6,14,197,83,2,NA,NA,NA,60,9,1152.8,330,512.7,66,NA,NA,NA,NA,1,45,1,"accurate",NA,-0.511969850830898,0,NA,23.9641272485078,6,2.54015810604561
